issue_key,software_qualities,impact_severities,severity,type,status,resolution,rule_key,rule_name,file_path,line,end_line,message,effort,clean_code_attribute,clean_code_category,quick_fix_available,tags,author,assignee,creation_date,update_date,rule_description,remediation_guidance,sonar_url
AZzhWh6p74pkHCIi1pgm,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/badges/_components/PreviewResultsSection.tsx,46,46,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-12T09:20:03+0000,2026-03-12T09:20:14+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzhWh6p74pkHCIi1pgm&open=AZzhWh6p74pkHCIi1pgm
AZzhWh9274pkHCIi1pgq,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/badges/_components/RecordingPicker.tsx,21,21,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-12T09:20:03+0000,2026-03-12T09:20:14+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzhWh9274pkHCIi1pgq&open=AZzhWh9274pkHCIi1pgq
AZzhQM5_pA4z70JK1sh9,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/admin/badges/BadgeDashboardClient.tsx,178,178,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,"[""type-dependent""]",admin@brendanjohnroch.com,,2026-03-12T08:53:02+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzhQM5_pA4z70JK1sh9&open=AZzhQM5_pA4z70JK1sh9
AZzhQM8mpA4z70JK1siA,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/api/admin/recordings/search/route.ts,57,57,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-12T08:52:53+0000,2026-03-12T08:53:02+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzhQM8mpA4z70JK1siA&open=AZzhQM8mpA4z70JK1siA
AZzhE1d1S4YnTyerObBb,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/admin/badges/BadgeDashboardClient.tsx,241,241,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,8min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-03-12T08:03:24+0000,2026-03-12T08:03:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzhE1d1S4YnTyerObBb&open=AZzhE1d1S4YnTyerObBb
AZzhE1hLS4YnTyerObBc,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/api/admin/badges/award/route.ts,91,91,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-12T08:03:24+0000,2026-03-12T08:03:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzhE1hLS4YnTyerObBc&open=AZzhE1hLS4YnTyerObBc
AZzfufU61J4oHYwnwaoe,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/api/admin/badges/preview/route.ts,256,256,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-12T01:46:31+0000,2026-03-12T01:46:31+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzfufU61J4oHYwnwaoe&open=AZzfufU61J4oHYwnwaoe
AZzfdeYYTBjk2HgQcQw3,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/badges/BadgeDashboardClient.tsx,25,28,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-12T00:31:42+0000,2026-03-12T00:31:50+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzfdeYYTBjk2HgQcQw3&open=AZzfdeYYTBjk2HgQcQw3
AZzfdeaUTBjk2HgQcQw4,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/badges/page.tsx,7,9,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-12T00:31:42+0000,2026-03-12T00:31:50+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzfdeaUTBjk2HgQcQw4&open=AZzfdeaUTBjk2HgQcQw4
AZzfdecCTBjk2HgQcQw6,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/api/admin/badges/preview/route.ts,50,50,Refactor this function to reduce its Cognitive Complexity from 30 to the 15 allowed.,20min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-03-12T00:31:42+0000,2026-03-12T20:48:54+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzfdecCTBjk2HgQcQw6&open=AZzfdecCTBjk2HgQcQw6
AZzfdeogTBjk2HgQcQw8,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,lib/badgeAdmin.ts,278,280,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-12T00:31:42+0000,2026-03-12T00:31:50+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzfdeogTBjk2HgQcQw8&open=AZzfdeogTBjk2HgQcQw8
AZze7_We1NJ4niweRcO9,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/admin/playback/dashboard/TrackTable.tsx,61,63,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-11T22:05:29+0000,2026-03-11T22:05:29+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZze7_We1NJ4niweRcO9&open=AZze7_We1NJ4niweRcO9
AZze1lISHitx1-szDeMF,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/admin/playback/dashboard/AudienceSplitCard.tsx,229,229,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-11T21:37:33+0000,2026-03-11T21:37:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZze1lISHitx1-szDeMF&open=AZze1lISHitx1-szDeMF
AZzeyAVXmSSzhfdqMPrR,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/AudienceSplitCard.tsx,143,143,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T21:21:55+0000,2026-03-11T21:21:55+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzeyAVXmSSzhfdqMPrR&open=AZzeyAVXmSSzhfdqMPrR
AZzeyAVXmSSzhfdqMPrS,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6819,Prefer tag over ARIA role,app/admin/playback/dashboard/AudienceSplitCard.tsx,206,216,"Use <img alt=...>, or <img alt=...> instead of the ""img"" role to ensure accessibility across all devices.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-03-11T21:21:55+0000,2026-03-11T21:21:55+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzeyAVXmSSzhfdqMPrS&open=AZzeyAVXmSSzhfdqMPrS
AZzefyjkZp5JmevwU5Hn,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/AudienceSplitCard.tsx,327,327,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyjkZp5JmevwU5Hn&open=AZzefyjkZp5JmevwU5Hn
AZzefykZZp5JmevwU5Hs,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/DedupeTable.tsx,28,30,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefykZZp5JmevwU5Hs&open=AZzefykZZp5JmevwU5Hs
AZzefyk6Zp5JmevwU5Hv,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/PlaybackDashboardPrimitives.tsx,16,21,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyk6Zp5JmevwU5Hv&open=AZzefyk6Zp5JmevwU5Hv
AZzefyk6Zp5JmevwU5Hw,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/PlaybackDashboardPrimitives.tsx,77,77,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyk6Zp5JmevwU5Hw&open=AZzefyk6Zp5JmevwU5Hw
AZzefyk6Zp5JmevwU5Hx,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/PlaybackDashboardPrimitives.tsx,92,92,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyk6Zp5JmevwU5Hx&open=AZzefyk6Zp5JmevwU5Hx
AZzefyk6Zp5JmevwU5Hy,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/PlaybackDashboardPrimitives.tsx,130,130,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyk6Zp5JmevwU5Hy&open=AZzefyk6Zp5JmevwU5Hy
AZzefyk6Zp5JmevwU5Hz,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/PlaybackDashboardPrimitives.tsx,157,160,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyk6Zp5JmevwU5Hz&open=AZzefyk6Zp5JmevwU5Hz
AZzefyj6Zp5JmevwU5Hp,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/QualifiedPlayTrendChart.tsx,69,72,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyj6Zp5JmevwU5Hp&open=AZzefyj6Zp5JmevwU5Hp
AZzefyj6Zp5JmevwU5Hq,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6819,Prefer tag over ARIA role,app/admin/playback/dashboard/QualifiedPlayTrendChart.tsx,218,223,"Use <img alt=...>, or <img alt=...> instead of the ""img"" role to ensure accessibility across all devices.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyj6Zp5JmevwU5Hq&open=AZzefyj6Zp5JmevwU5Hq
AZzefykoZp5JmevwU5Hu,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/TrackTable.tsx,21,21,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefykoZp5JmevwU5Hu&open=AZzefykoZp5JmevwU5Hu
AZzefyhqZp5JmevwU5Hj,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/admin/playback/dashboard/playbackTelemetryDashboardModel.ts,72,72,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,8min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyhqZp5JmevwU5Hj&open=AZzefyhqZp5JmevwU5Hj
AZzefyhqZp5JmevwU5Hk,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7755,"Complex index access patterns should be replaced with "".at()"" method",app/admin/playback/dashboard/playbackTelemetryDashboardModel.ts,78,78,Prefer `.at(…)` over `[….length - index]`.,5min,CONVENTIONAL,CONSISTENT,,"[""es2022"",""performance"",""readability"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyhqZp5JmevwU5Hk&open=AZzefyhqZp5JmevwU5Hk
AZzefyhqZp5JmevwU5Hl,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/admin/playback/dashboard/playbackTelemetryDashboardModel.ts,104,108,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyhqZp5JmevwU5Hl&open=AZzefyhqZp5JmevwU5Hl
AZzefyhqZp5JmevwU5Hm,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/admin/playback/dashboard/playbackTelemetryDashboardModel.ts,106,108,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyhqZp5JmevwU5Hm&open=AZzefyhqZp5JmevwU5Hm
AZzawxTU_CU1gNTW0KVa,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/api/playback/telemetry/route.ts,516,516,Refactor this function to reduce its Cognitive Complexity from 40 to the 15 allowed.,30min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-03-11T02:37:56+0000,2026-07-16T01:35:27+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzawxTU_CU1gNTW0KVa&open=AZzawxTU_CU1gNTW0KVa
AZzasOxEUoaLmg3MbB0i,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/exegesis/[displayId]/components/ExegesisTrackLoadingShell.tsx,4,9,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T02:18:33+0000,2026-03-11T02:18:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzasOxEUoaLmg3MbB0i&open=AZzasOxEUoaLmg3MbB0i
AZzZzTohHitx1-szUlZP,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7738,Single-element arrays should not be passed to Promise methods,app/(site)/(session)/layout.tsx,79,79,Wrapping single-element array with `Promise.all()` is unnecessary.,2min,CLEAR,INTENTIONAL,,"[""confusing"",""javascript""]",admin@brendanjohnroch.com,,2026-03-10T22:09:53+0000,2026-03-10T22:09:53+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZzTohHitx1-szUlZP&open=AZzZzTohHitx1-szUlZP
AZzZqnvePf0LcAuw9-6F,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6767,Unused React typed props should be removed,app/home/PortalModules.tsx,36,36,'memberId' PropType is defined but prop is never used,5min,CONVENTIONAL,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-03-10T21:31:58+0000,2026-03-10T21:31:58+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZqnvePf0LcAuw9-6F&open=AZzZqnvePf0LcAuw9-6F
AZzZmskbLqjZ_YRjl0-x,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7763,"Re-exports should use ""export...from"" syntax",lib/vocab.ts,75,75,Use `export…from` to re-export `ENT`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention""]",admin@brendanjohnroch.com,,2026-03-10T21:14:48+0000,2026-03-10T21:14:48+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZmskbLqjZ_YRjl0-x&open=AZzZmskbLqjZ_YRjl0-x
AZzZmskbLqjZ_YRjl0-y,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7763,"Re-exports should use ""export...from"" syntax",lib/vocab.ts,75,75,Use `export…from` to re-export `entKey`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention""]",admin@brendanjohnroch.com,,2026-03-10T21:14:48+0000,2026-03-10T21:14:48+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZmskbLqjZ_YRjl0-y&open=AZzZmskbLqjZ_YRjl0-y
AZzZmskbLqjZ_YRjl0-z,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7763,"Re-exports should use ""export...from"" syntax",lib/vocab.ts,76,76,Use `export…from` to re-export `StructuredEntitlementKey`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention""]",admin@brendanjohnroch.com,,2026-03-10T21:14:48+0000,2026-03-10T21:14:48+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZmskbLqjZ_YRjl0-z&open=AZzZmskbLqjZ_YRjl0-z
AZzZmsobLqjZ_YRjl0-0,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6564,Redundant type aliases should not be used,lib/entitlementVocab.ts,2,2,"Remove this redundant type alias and replace its occurrences with ""string"".",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-03-10T21:14:42+0000,2026-03-10T21:14:48+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZmsobLqjZ_YRjl0-0&open=AZzZmsobLqjZ_YRjl0-0
AZzZjK4fGG45dx6sMhCi,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/StableSessionShell.tsx,45,48,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T20:59:04+0000,2026-03-10T20:59:04+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZjK4fGG45dx6sMhCi&open=AZzZjK4fGG45dx6sMhCi
AZzZSi7iztpHVdMFe4Sl,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/(session)/@runtime/album/[slug]/track/[displayId]/page.tsx,5,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T19:46:17+0000,2026-03-10T19:46:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZSi7iztpHVdMFe4Sl&open=AZzZSi7iztpHVdMFe4Sl
AZzXMTCR-AVnfe6I_UYJ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/(session)/@runtime/[tab]/page.tsx,5,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T10:00:09+0000,2026-03-10T10:00:09+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzXMTCR-AVnfe6I_UYJ&open=AZzXMTCR-AVnfe6I_UYJ
AZzXH7FUJhYoALhehEaQ,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S4624,Template literals should not be nested,app/home/usePlaybackReconciliation.ts,91,91,Refactor this code to not use nested template literals.,10min,CLEAR,INTENTIONAL,,"[""brain-overload"",""confusing""]",admin@brendanjohnroch.com,,2026-03-10T09:40:36+0000,2026-03-10T09:40:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzXH7FUJhYoALhehEaQ&open=AZzXH7FUJhYoALhehEaQ
AZzXH7A5JhYoALhehEaN,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S4624,Template literals should not be nested,app/home/useSessionSurfaceController.ts,319,319,Refactor this code to not use nested template literals.,10min,CLEAR,INTENTIONAL,,"[""brain-overload"",""confusing""]",admin@brendanjohnroch.com,,2026-03-10T09:40:36+0000,2026-03-10T09:40:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzXH7A5JhYoALhehEaN&open=AZzXH7A5JhYoALhehEaN
AZzXH7A5JhYoALhehEaO,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/useSessionSurfaceController.ts,342,342,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-10T09:40:36+0000,2026-03-10T09:40:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzXH7A5JhYoALhehEaO&open=AZzXH7A5JhYoALhehEaO
AZzW-dNDztpHVdMFFMiR,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/MiniPlayerHost.tsx,7,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T08:59:35+0000,2026-03-10T08:59:42+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzW-dNDztpHVdMFFMiR&open=AZzW-dNDztpHVdMFFMiR
AZzW-dWRztpHVdMFFMiV,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/home/SessionChrome.tsx,57,57,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,12min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-03-10T08:59:35+0000,2026-06-16T09:17:46+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzW-dWRztpHVdMFFMiV&open=AZzW-dWRztpHVdMFFMiV
AZzW-dWRztpHVdMFFMiW,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/SessionChrome.tsx,57,64,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T08:59:35+0000,2026-03-10T08:59:42+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzW-dWRztpHVdMFFMiW&open=AZzW-dWRztpHVdMFFMiW
